target_id	length	eff_length	est_counts	tpm
nHd.2.3.1.t13731-RA	2136	1958.34	2609	7.38293
nHd.2.3.1.t19451-RA	754	576.39	12	0.115374
nHd.2.3.1.t12841-RA	1164	986.336	6034	33.9018
nHd.2.3.1.t06379-RA	241	79.455	5793	404.04
nHd.2.3.1.t04140-RA	765	587.378	88.706	0.836907
nHd.2.3.1.t12381-RA	384	208.934	0	0
nHd.2.3.1.t18300-RA	274	106.895	2	0.103685
nHd.2.3.1.t08049-RA	1080	902.336	199	1.22216
nHd.2.3.1.t18966-RA	839	661.366	1236.77	10.3631
nHd.2.3.1.t02554-RA	6057	5879.34	6710	6.32465
nHd.2.3.1.t03859-RA	564	386.552	885	12.6875
nHd.2.3.1.t01693-RA	804	626.366	2473	21.8795
nHd.2.3.1.t19500-RA	425	248.844	10	0.222698
nHd.2.3.1.t08385-RA	1320	1142.34	345	1.67366
nHd.2.3.1.t08570-RA	1605	1427.34	26	0.100946
nHd.2.3.1.t03325-RA	5316	5138.34	15773	17.0112
nHd.2.3.1.t07212-RA	1725	1547.34	3142	11.2529
nHd.2.3.1.t00947-RA	396	220.507	772.021	19.4021
nHd.2.3.1.t22123-RA	615	437.437	11	0.139354
nHd.2.3.1.t01483-RA	1167	989.336	33332	186.707
nHd.2.3.1.t15166-RA	381	206.022	18378	494.34
nHd.2.3.1.t18150-RA	1443	1265.34	238	1.04235
nHd.2.3.1.t19645-RA	273	106.01	21	1.09778
nHd.2.3.1.t05470-RA	1011	833.336	3576	23.7804
nHd.2.3.1.t14802-RA	762	584.39	0	0
nHd.2.3.1.t22414-RA	279	111.238	884.675	44.0732
nHd.2.3.1.t03929-RA	1644	1466.34	3505	13.2464
nHd.2.3.1.t05245-RA	1575	1397.34	3602	14.2852
nHd.2.3.1.t02575-RA	1827	1649.34	91	0.305756
nHd.2.3.1.t09579-RA	2391	2213.34	1154.07	2.88952
nHd.2.3.1.t09672-RA	288	119.191	87	4.04498
nHd.2.3.1.t10253-RA	468	291.198	2634	50.1267
nHd.2.3.1.t09913-RA	1575	1397.34	899	3.56534
nHd.2.3.1.t06212-RA	2013	1835.34	5391	16.2778
nHd.2.3.1.t02972-RA	1443	1265.34	4080	17.8688
nHd.2.3.1.t06820-RA	210	55.9812	16	1.58387
nHd.2.3.1.t04766-RA	378	203.121	834	22.7537
nHd.2.3.1.t00539-RA	636	458.419	12564	151.882
nHd.2.3.1.t16078-RA	2085	1907.34	124.217	0.360909
nHd.2.3.1.t13239-RA	732	554.39	4663.97	46.6211
nHd.2.3.1.t20218-RA	741	563.39	7	0.0688543
nHd.2.3.1.t03068-RA	1563	1385.34	65196	260.8
nHd.2.3.1.t09655-RA	2550	2372.34	4720.82	11.0277
nHd.2.3.1.t11921-RA	368	193.482	1096	31.3916
nHd.2.3.1.t14821-RA	1158	980.336	2577.03	14.5676
nHd.2.3.1.t17716-RA	216	60.3528	233.331	21.4248
nHd.2.3.1.t06585-RA	1203	1025.34	146	0.789094
nHd.2.3.1.t08731-RA	1224	1046.34	6055.79	32.0731
nHd.2.3.1.t18807-RA	660	482.4	354.167	4.06858
nHd.2.3.1.t00911-RA	2124	1946.34	13046	37.1451
nHd.2.3.1.t07255-RA	486	309.011	1	0.0179336
nHd.2.3.1.t21823-RA	231	71.5571	2.37952	0.184281
nHd.2.3.1.t09899-RA	351	177.237	1	0.031267
nHd.2.3.1.t11404-RA	1689	1511.34	5955	21.8355
nHd.2.3.1.t12261-RA	10251	10073.3	9526	5.24058
nHd.2.3.1.t21123-RA	776	598.378	52.5777	0.486932
nHd.2.3.1.t18368-RA	1321	1143.34	19462.7	94.3348
nHd.2.3.1.t17689-RA	921	743.352	144.165	1.07475
nHd.2.3.1.t20236-RA	384	208.934	3778	100.206
nHd.2.3.1.t17939-RA	1191	1013.34	4858	26.5672
nHd.2.3.1.t14682-RA	779	601.378	44	0.405459
nHd.2.3.1.t13938-RA	963	785.336	276	1.94758
nHd.2.3.1.t19347-RA	216	60.3528	12	1.10186
nHd.2.3.1.t16712-RA	504	326.878	1144	19.3947
nHd.2.3.1.t08702-RA	2586	2408.34	1403	3.22837
nHd.2.3.1.t22389-RA	139	18.1299	6.33222	1.93555
nHd.2.3.1.t09934-RA	2236	2058.34	7692	20.7093
nHd.2.3.1.t13161-RA	3378	3200.34	5636	9.75927
nHd.2.3.1.t06459-RA	3411	3233.34	3383	5.7982
nHd.2.3.1.t03478-RA	2379	2201.34	3740	9.41515
nHd.2.3.1.t18818-RA	489	311.98	6041.09	107.308
nHd.2.3.1.t06112-RA	1191	1013.34	3374.3	18.4532
nHd.2.3.1.t22664-RA	330	157.515	4	0.140728
nHd.2.3.1.t07477-RA	1932	1754.34	5753	18.1729
nHd.2.3.1.t00826-RA	207	53.9168	20.2031	2.07652
nHd.2.3.1.t04524-RA	186	40.2979	863	118.678
nHd.2.3.1.t08322-RA	3078	2900.34	216.851	0.414338
nHd.2.3.1.t21182-RA	346	172.536	0	0
nHd.2.3.1.t00553-RA	1512	1334.34	4194.18	17.419
nHd.2.3.1.t18389-RA	378	203.121	246.187	6.71665
nHd.2.3.1.t01392-RA	3576	3398.34	14460	23.58
nHd.2.3.1.t22060-RA	162	27.1725	34	6.93411
nHd.2.3.1.t14131-RA	753	575.39	1	0.00963118
nHd.2.3.1.t15282-RA	1302	1124.34	10131	49.9342
nHd.2.3.1.t17385-RA	783	605.378	5007	45.8345
nHd.2.3.1.t06375-RA	2799	2621.34	2712	5.73336
nHd.2.3.1.t00833-RA	476	299.127	566.907	10.5026
nHd.2.3.1.t00659-RA	8514	8336.34	2428	1.61404
nHd.2.3.1.t16534-RA	411	235.119	33	0.777801
nHd.2.3.1.t12192-RA	2169	1991.34	1646	4.58065
nHd.2.3.1.t21275-RA	204	51.8192	97.876	10.4671
nHd.2.3.1.t03492-RA	1986	1808.34	4106.06	12.5831
nHd.2.3.1.t00446-RA	1896	1718.34	5762	18.5826
nHd.2.3.1.t11490-RA	876	698.366	1667	13.228
nHd.2.3.1.t03602-RA	429	252.743	402.197	8.81865
nHd.2.3.1.t09039-RA	549	371.635	1860	27.7357
nHd.2.3.1.t19171-RA	1170	992.336	0	0
nHd.2.3.1.t14970-RA	2493	2315.34	822	1.96743
nHd.2.3.1.t22702-RA	281	112.974	29	1.42252
nHd.2.3.1.t20032-RA	314	142.625	1789	69.5114
nHd.2.3.1.t10915-RA	330	157.515	12.4367	0.437547
nHd.2.3.1.t05962-RA	318	146.319	271	10.2638
nHd.2.3.1.t01358-RA	5253	5075.34	6023.36	6.57682
nHd.2.3.1.t20867-RA	506	328.852	2170.42	36.575
nHd.2.3.1.t07303-RA	480	303.079	9	0.164562
nHd.2.3.1.t14950-RA	927	749.352	11573	85.5859
nHd.2.3.1.t21299-RA	324	151.894	739	26.9615
nHd.2.3.1.t09865-RA	2940	2762.34	10145	20.3525
nHd.2.3.1.t10868-RA	1941	1763.34	7939	24.9501
nHd.2.3.1.t22678-RA	138	17.8331	24.9352	7.74869
nHd.2.3.1.t16294-RA	294	124.527	852	37.9157
nHd.2.3.1.t21109-RA	282	113.867	97.2409	4.73253
nHd.2.3.1.t01771-RA	423	246.869	631	14.1646
nHd.2.3.1.t14320-RA	633	455.419	154.506	1.88008
nHd.2.3.1.t20412-RA	231	71.5571	10972	849.719
nHd.2.3.1.t08132-RA	3162	2984.34	3542	6.57723
nHd.2.3.1.t16535-RA	780	602.378	592	5.44621
nHd.2.3.1.t09534-RA	2823	2645.34	13916.2	29.1529
nHd.2.3.1.t06748-RA	1788	1610.34	29	0.0997984
nHd.2.3.1.t01639-RA	999	821.336	3131	21.1254
nHd.2.3.1.t12518-RA	390	214.713	1790	46.1995
nHd.2.3.1.t07641-RA	279	111.238	2606	129.827
nHd.2.3.1.t15075-RA	399	223.431	4	0.0992107
nHd.2.3.1.t19172-RA	1920	1742.34	0	0
nHd.2.3.1.t10353-RA	885	707.366	5208.04	40.8011
nHd.2.3.1.t01308-RA	216	60.3528	2163	198.61
nHd.2.3.1.t17376-RA	1107	929.336	3	0.0178892
nHd.2.3.1.t00636-RA	1221	1043.34	361	1.91745
nHd.2.3.1.t02936-RA	549	371.635	348.388	5.19503
nHd.2.3.1.t13896-RA	618	440.437	0	0
nHd.2.3.1.t19978-RA	375	200.251	160	4.42779
nHd.2.3.1.t04929-RA	660	482.4	4782	54.9344
nHd.2.3.1.t05912-RA	222	64.7022	380.403	32.5812
nHd.2.3.1.t00898-RA	357	182.95	2249	68.124
nHd.2.3.1.t19342-RA	414	238.033	14	0.325936
nHd.2.3.1.t06992-RA	1977	1799.34	2818	8.67902
nHd.2.3.1.t20184-RA	357	182.95	748	22.6575
nHd.2.3.1.t13219-RA	1302	1124.34	280.335	1.38173
nHd.2.3.1.t00307-RA	4326	4148.34	10270	13.7195
nHd.2.3.1.t04478-RA	225	66.9313	637	52.7415
nHd.2.3.1.t15295-RA	1575	1397.34	2058	8.16181
nHd.2.3.1.t03124-RA	1224	1046.34	1747	9.2526
nHd.2.3.1.t16017-RA	588	410.496	217	2.9295
nHd.2.3.1.t18613-RA	636	458.419	19	0.229685
nHd.2.3.1.t10286-RA	378	203.121	1059	28.8923
nHd.2.3.1.t19487-RA	1289	1111.34	489	2.4384
nHd.2.3.1.t21674-RA	252	88.374	838	52.5486
nHd.2.3.1.t19850-RA	278	110.378	20	1.00413
nHd.2.3.1.t13455-RA	1863	1685.34	3837	12.6167
nHd.2.3.1.t04104-RA	5106	4928.34	19241	21.6356
nHd.2.3.1.t11478-RA	1608	1430.34	4596	17.8067
nHd.2.3.1.t18649-RA	1017	839.336	227	1.49876
nHd.2.3.1.t13402-RA	1419	1241.34	4528	20.2143
nHd.2.3.1.t15675-RA	3363	3185.34	232	0.403622
nHd.2.3.1.t08781-RA	1758	1580.34	2771	9.71693
nHd.2.3.1.t03916-RA	1272	1094.34	1	0.00506397
nHd.2.3.1.t11234-RA	2727	2549.34	64474	140.152
nHd.2.3.1.t15530-RA	2094	1916.34	575	1.66279
nHd.2.3.1.t22913-RA	315	143.543	1	0.0386065
nHd.2.3.1.t16871-RA	1900	1722.34	5031	16.1875
nHd.2.3.1.t05757-RA	246	83.4606	3	0.199197
nHd.2.3.1.t12629-RA	483	306.073	23.4043	0.423754
nHd.2.3.1.t01915-RA	1989	1811.34	7198.45	22.0233
nHd.2.3.1.t16674-RA	2013	1835.34	29	0.0875638
nHd.2.3.1.t03714-RA	11076	10898.3	21833	11.1018
nHd.2.3.1.t02967-RA	945	767.352	779	5.62581
nHd.2.3.1.t11983-RA	1590	1412.34	11325	44.4367
nHd.2.3.1.t01386-RA	2016	1838.34	10755	32.4211
nHd.2.3.1.t16387-RA	2256	2078.34	51	0.135987
nHd.2.3.1.t21357-RA	424	247.854	813.43	18.1872
nHd.2.3.1.t22032-RA	363	188.683	2708	79.5351
nHd.2.3.1.t04358-RA	3873	3695.34	3327.86	4.9906
nHd.2.3.1.t02770-RA	1824	1646.34	227	0.764099
nHd.2.3.1.t19730-RA	543	365.679	521.457	7.90242
nHd.2.3.1.t03274-RA	612	434.445	1329	16.9524
nHd.2.3.1.t22167-RA	217	61.073	6.63065	0.601657
nHd.2.3.1.t11831-RA	264	98.3661	38	2.14082
nHd.2.3.1.t14425-RA	1947	1769.34	4980	15.5977
nHd.2.3.1.t22715-RA	236	75.5192	59.346	4.35487
nHd.2.3.1.t21149-RA	439	262.547	9	0.189967
nHd.2.3.1.t06573-RA	717	539.39	138	1.41781
nHd.2.3.1.t00758-RA	381	206.022	676	18.1834
nHd.2.3.1.t12555-RA	1068	890.336	3934	24.4863
nHd.2.3.1.t00425-RA	1392	1214.34	3507	16.0044
nHd.2.3.1.t10968-RA	2985	2807.34	2888	5.70092
nHd.2.3.1.t15982-RA	1602	1424.34	4147	16.1348
nHd.2.3.1.t06563-RA	591	413.488	120.797	1.61896
nHd.2.3.1.t12615-RA	627	449.428	59	0.727502
nHd.2.3.1.t20024-RA	1133	955.336	37149.3	215.495
nHd.2.3.1.t09446-RA	2889	2711.34	23164	47.3448
nHd.2.3.1.t19404-RA	1632	1454.34	15686	59.7709
nHd.2.3.1.t09137-RA	204	51.8192	28	2.9944
nHd.2.3.1.t00040-RA	483	306.073	162	2.93314
nHd.2.3.1.t17623-RA	1656	1478.34	3209	12.0293
nHd.2.3.1.t16782-RA	1023	845.336	1980	12.9801
nHd.2.3.1.t14196-RA	3873	3695.34	2253	3.3787
nHd.2.3.1.t15674-RA	906	728.352	123	0.93585
nHd.2.3.1.t22429-RA	234	73.9186	0	0
nHd.2.3.1.t06499-RA	1575	1397.34	9009.67	35.7314
nHd.2.3.1.t01109-RA	909	731.352	497	3.76593
nHd.2.3.1.t07268-RA	645	467.41	6733	79.8276
nHd.2.3.1.t12558-RA	3888	3710.34	22	0.0328588
nHd.2.3.1.t02753-RA	555	377.59	150	2.20147
nHd.2.3.1.t12321-RA	561	383.56	9139	132.041
nHd.2.3.1.t18354-RA	1167	989.336	6272	35.1321
nHd.2.3.1.t14955-RA	1656	1478.34	3837	14.3834
nHd.2.3.1.t11817-RA	1311	1133.34	8133	39.768
nHd.2.3.1.t03080-RA	2820	2642.34	21115	44.2838
nHd.2.3.1.t01903-RA	861	683.366	154216	1250.6
nHd.2.3.1.t10821-RA	2664	2486.34	15779	35.1691
nHd.2.3.1.t11161-RA	1644	1466.34	24060	90.9294
nHd.2.3.1.t20371-RA	103	18.3296	359	108.538
nHd.2.3.1.t04558-RA	2505	2327.34	2879	6.85527
nHd.2.3.1.t17903-RA	1269	1091.34	0	0
nHd.2.3.1.t04146-RA	1290	1112.34	1361.28	6.78195
nHd.2.3.1.t21358-RA	216	60.3528	2008	184.378
nHd.2.3.1.t05206-RA	534	356.701	115	1.78663
nHd.2.3.1.t07538-RA	336	163.109	229.4	7.79394
nHd.2.3.1.t08091-RA	4056	3878.34	1670.21	2.38654
nHd.2.3.1.t04321-RA	3285	3107.34	8488.31	15.1382
nHd.2.3.1.t03496-RA	633	455.419	5011.27	60.9788
nHd.2.3.1.t08494-RA	417	240.966	0	0
nHd.2.3.1.t06855-RA	2646	2468.34	693.363	1.55668
nHd.2.3.1.t08217-RA	3366	3188.34	10752	18.6882
nHd.2.3.1.t22566-RA	108	16.2465	464	158.271
nHd.2.3.1.t15074-RA	1200	1022.34	5.04151	0.0273281
nHd.2.3.1.t04094-RA	606	428.454	3129	40.471
nHd.2.3.1.t03792-RA	1038	860.336	1220	7.85839
nHd.2.3.1.t12668-RA	294	124.527	0	0
nHd.2.3.1.t07844-RA	1113	935.336	453	2.68394
nHd.2.3.1.t03163-RA	894	716.366	91430	707.287
nHd.2.3.1.t10720-RA	1146	968.336	544	3.11326
nHd.2.3.1.t02100-RA	822	644.366	1054.25	9.06677
nHd.2.3.1.t04862-RA	3519	3341.34	12763	21.1678
nHd.2.3.1.t02532-RA	774	596.378	549	5.10144
nHd.2.3.1.t05845-RA	1821	1643.34	5932	20.004
nHd.2.3.1.t01374-RA	705	527.39	5888	61.8697
nHd.2.3.1.t00137-RA	1836	1658.34	5143	17.1864
nHd.2.3.1.t17390-RA	264	98.3661	78	4.39432
nHd.2.3.1.t13507-RA	315	143.543	1121	43.2779
nHd.2.3.1.t18169-RA	846	668.366	354.506	2.93935
nHd.2.3.1.t18983-RA	1044	866.336	64	0.409389
nHd.2.3.1.t19943-RA	198	47.7418	31.2988	3.63304
nHd.2.3.1.t02691-RA	1335	1157.34	2640	12.6411
nHd.2.3.1.t19794-RA	257	92.4634	190	11.3874
nHd.2.3.1.t11428-RA	2412	2234.34	2128	5.27795
nHd.2.3.1.t00466-RA	411	235.119	157.672	3.71628
nHd.2.3.1.t12681-RA	315	143.543	168.5	6.5052
nHd.2.3.1.t08087-RA	1323	1145.34	1678.57	8.12172
nHd.2.3.1.t12191-RA	2613	2435.34	93	0.211625
nHd.2.3.1.t22451-RA	102	19.1443	0	0
nHd.2.3.1.t20293-RA	390	214.713	106	2.73584
nHd.2.3.1.t17347-RA	843	665.366	13.95	0.116186
nHd.2.3.1.t04866-RA	429	252.743	44	0.964752
nHd.2.3.1.t08493-RA	2481	2303.34	1580.55	3.8027
nHd.2.3.1.t13772-RA	1473	1295.34	314	1.34335
nHd.2.3.1.t02265-RA	381	206.022	3	0.0806955
nHd.2.3.1.t06568-RA	273	106.01	1	0.052275
nHd.2.3.1.t22486-RA	273	106.01	401	20.9623
nHd.2.3.1.t20228-RA	346	172.536	642	20.6205
nHd.2.3.1.t18725-RA	1191	1013.34	2818	15.411
nHd.2.3.1.t01479-RA	4749	4571.34	8364	10.1394
nHd.2.3.1.t00053-RA	387	211.829	1851	48.4244
nHd.2.3.1.t07606-RA	4059	3881.34	8250.74	11.7802
nHd.2.3.1.t15736-RA	1744	1566.34	8394	29.6979
nHd.2.3.1.t02250-RA	2019	1841.34	63	0.189605
nHd.2.3.1.t00360-RA	1767	1589.34	25312	88.2577
nHd.2.3.1.t13770-RA	2071	1893.34	6125	17.9275
nHd.2.3.1.t07300-RA	846	668.366	9371	77.6987
nHd.2.3.1.t06630-RA	2502	2324.34	1380	3.2902
nHd.2.3.1.t07688-RA	209	55.3055	0	0
nHd.2.3.1.t08433-RA	1257	1079.34	9334	47.924
nHd.2.3.1.t04942-RA	1959	1781.34	1595.28	4.96289
nHd.2.3.1.t03044-RA	1365	1187.34	0	0
nHd.2.3.1.t01794-RA	2307	2129.34	11322	29.466
nHd.2.3.1.t13310-RA	4057	3879.34	686.098	0.980101
nHd.2.3.1.t20473-RA	681	503.39	44	0.484384
nHd.2.3.1.t12247-RA	675	497.39	162	1.80493
nHd.2.3.1.t21152-RA	215	59.6232	56001	5205.02
nHd.2.3.1.t14356-RA	1086	908.336	12639	77.1096
nHd.2.3.1.t16923-RA	1845	1667.34	92	0.305778
nHd.2.3.1.t08381-RA	1750	1572.34	5749	20.2623
nHd.2.3.1.t11796-RA	1233	1055.34	3623	19.0248
nHd.2.3.1.t08426-RA	1011	833.336	27780	184.737
nHd.2.3.1.t16096-RA	390	214.713	528.596	13.6429
nHd.2.3.1.t22583-RA	211	56.7001	2	0.195474
nHd.2.3.1.t06304-RA	1287	1109.34	15	0.0749325
nHd.2.3.1.t10255-RA	525	347.736	2162	34.4546
nHd.2.3.1.t02994-RA	2538	2360.34	761.455	1.78777
nHd.2.3.1.t22313-RA	298	128.101	855.948	37.0286
nHd.2.3.1.t06806-RA	6744	6566.34	28060	23.6814
nHd.2.3.1.t21431-RA	673	495.39	1024	11.455
nHd.2.3.1.t20634-RA	206	53.226	45	4.68523
nHd.2.3.1.t04107-RA	1809	1631.34	2940	9.98725
nHd.2.3.1.t11108-RA	2709	2531.34	5	0.0109462
nHd.2.3.1.t22308-RA	224	66.1997	3	0.251135
nHd.2.3.1.t18109-RA	973	795.336	2124.59	14.8035
nHd.2.3.1.t05538-RA	1506	1328.34	1443.46	6.02195
nHd.2.3.1.t19940-RA	387	211.829	13	0.340095
nHd.2.3.1.t04640-RA	2004	1826.34	640.448	1.94333
nHd.2.3.1.t11693-RA	621	443.437	4850	60.6111
nHd.2.3.1.t20193-RA	621	443.437	1073	13.4094
nHd.2.3.1.t16856-RA	303	132.638	548.865	22.9318
nHd.2.3.1.t11720-RA	1131	953.336	46	0.267395
nHd.2.3.1.t21706-RA	406	230.217	9	0.216644
nHd.2.3.1.t06776-RA	711	533.39	637	6.61815
nHd.2.3.1.t11776-RA	2031	1853.34	28110	84.0521
nHd.2.3.1.t03596-RA	621	443.437	15522	193.981
nHd.2.3.1.t05774-RA	876	698.366	3198	25.3768
nHd.2.3.1.t22344-RA	749	571.39	17.6747	0.17142
nHd.2.3.1.t14729-RA	594	416.488	24	0.319338
nHd.2.3.1.t13202-RA	2202	2024.34	519.139	1.42116
nHd.2.3.1.t18235-RA	279	111.238	137	6.82514
nHd.2.3.1.t14412-RA	2851	2673.34	3001.92	6.22282
nHd.2.3.1.t15799-RA	807	629.366	136	1.19751
nHd.2.3.1.t00802-RA	276	108.622	2211.17	112.81
nHd.2.3.1.t11632-RA	2142	1964.34	10797	30.4601
nHd.2.3.1.t03486-RA	1464	1286.34	4750	20.4636
nHd.2.3.1.t20802-RA	636	458.419	0	0
nHd.2.3.1.t04057-RA	3948	3770.34	2779	4.08461
nHd.2.3.1.t01906-RA	912	734.352	416	3.13929
nHd.2.3.1.t22277-RA	285	116.518	3	0.142683
nHd.2.3.1.t10848-RA	1623	1445.34	327	1.25378
nHd.2.3.1.t13554-RA	939	761.352	6680	48.6221
nHd.2.3.1.t16297-RA	405	229.245	96	2.32067
nHd.2.3.1.t05249-RA	1023	845.336	3630	23.7968
nHd.2.3.1.t07152-RA	1788	1610.34	7650	26.3261
nHd.2.3.1.t06344-RA	966	788.336	3718.42	26.139
nHd.2.3.1.t21135-RA	439	262.547	1148.08	24.2331
nHd.2.3.1.t06106-RA	1278	1100.34	14317	72.1056
nHd.2.3.1.t04005-RA	660	482.4	884	10.1552
nHd.2.3.1.t16362-RA	416	239.986	1270.84	29.346
nHd.2.3.1.t16713-RA	1344	1166.34	8062	38.3055
nHd.2.3.1.t04870-RA	273	106.01	2	0.10455
nHd.2.3.1.t09864-RA	720	542.39	3758	38.3961
nHd.2.3.1.t18268-RA	516	338.819	3810	62.316
nHd.2.3.1.t13092-RA	289	120.088	23.2341	1.07218
nHd.2.3.1.t21539-RA	375	200.251	480.976	13.3104
nHd.2.3.1.t04389-RA	2655	2477.34	1128	2.52328
nHd.2.3.1.t04175-RA	897	719.366	2081	16.0311
nHd.2.3.1.t15543-RA	2061	1883.34	16	0.0470798
nHd.2.3.1.t22926-RA	204	51.8192	36.7016	3.92497
nHd.2.3.1.t04819-RA	420	243.908	3876	88.0643
nHd.2.3.1.t04448-RA	291	121.863	469	21.3276
nHd.2.3.1.t22601-RA	277	109.497	16.2035	0.820068
nHd.2.3.1.t12042-RA	1386	1208.34	24669.4	113.139
nHd.2.3.1.t15804-RA	207	53.9168	21.9285	2.25386
nHd.2.3.1.t12958-RA	1590	1412.34	561.158	2.20186
nHd.2.3.1.t13194-RA	706	528.39	1383	14.5047
nHd.2.3.1.t20982-RA	345	171.606	210.671	6.80324
nHd.2.3.1.t05346-RA	1260	1082.34	9791	50.1311
nHd.2.3.1.t06762-RA	480	303.079	2177	39.8057
nHd.2.3.1.t14546-RA	312	140.835	6.23508	0.245342
nHd.2.3.1.t17407-RA	339	165.911	586.366	19.5855
nHd.2.3.1.t17059-RA	396	220.507	1173	29.4793
nHd.2.3.1.t18047-RA	627	449.428	6246	77.0166
nHd.2.3.1.t14562-RA	366	191.575	2324	67.2263
nHd.2.3.1.t17445-RA	795	617.378	53.4724	0.479977
nHd.2.3.1.t20739-RA	172	32.2197	194	33.3674
nHd.2.3.1.t22078-RA	90	27.1047	152.557	31.1911
nHd.2.3.1.t12698-RA	2013	1835.34	3222	9.72864
nHd.2.3.1.t09820-RA	258	93.3297	833	49.4615
nHd.2.3.1.t17055-RA	1854	1676.34	3953.14	13.0684
nHd.2.3.1.t14951-RA	1872	1694.34	3116.93	10.1946
nHd.2.3.1.t08314-RA	1248	1070.34	124	0.642013
nHd.2.3.1.t13872-RA	237	76.3058	362.82	26.3497
nHd.2.3.1.t09869-RA	1482	1304.34	11616	49.3525
nHd.2.3.1.t00857-RA	1761	1583.34	7711	26.9886
nHd.2.3.1.t08182-RA	687	509.39	50382	548.109
nHd.2.3.1.t11675-RA	276	108.622	5.20198	0.265395
nHd.2.3.1.t11859-RA	462	285.273	688.894	13.3824
nHd.2.3.1.t11652-RA	1026	848.336	1018	6.65
nHd.2.3.1.t03252-RA	456	279.352	1	0.0198377
nHd.2.3.1.t02282-RA	660	482.4	1721.7	19.7785
nHd.2.3.1.t09765-RA	1407	1229.34	508	2.29
nHd.2.3.1.t14874-RA	1428	1250.34	7	0.0310251
nHd.2.3.1.t20919-RA	481	304.079	63	1.14815
nHd.2.3.1.t11178-RA	462	285.273	1982	38.5022
nHd.2.3.1.t03536-RA	1842	1664.34	1574	5.2409
nHd.2.3.1.t19201-RA	1011	833.336	11617	77.2531
nHd.2.3.1.t04346-RA	402	226.345	545	13.3434
nHd.2.3.1.t01658-RA	1524	1346.34	3098	12.7518
nHd.2.3.1.t18056-RA	2859	2681.34	8548	17.6667
nHd.2.3.1.t05408-RA	5775	5597.34	20332	20.1299
nHd.2.3.1.t02395-RA	5094	4916.34	38962	43.9179
nHd.2.3.1.t21678-RA	336	163.109	7	0.237828
nHd.2.3.1.t18687-RA	714	536.39	143.83	1.48597
nHd.2.3.1.t04971-RA	1227	1049.34	5477	28.9248
nHd.2.3.1.t15589-RA	953	775.352	4083	29.1825
nHd.2.3.1.t07038-RA	1614	1436.34	1491	5.75259
nHd.2.3.1.t08982-RA	1216	1038.34	3829	20.4357
nHd.2.3.1.t00499-RA	819	641.366	1235	10.671
nHd.2.3.1.t04947-RA	768	590.378	6206	58.2537
nHd.2.3.1.t19446-RA	1082	904.336	21	0.128686
nHd.2.3.1.t07508-RA	429	252.743	10.7484	0.235672
nHd.2.3.1.t11482-RA	342	168.778	384	12.6083
nHd.2.3.1.t06483-RA	1122	944.336	588	3.45059
nHd.2.3.1.t00049-RA	1767	1589.34	1918	6.68767
nHd.2.3.1.t12470-RA	3939	3761.34	43657.2	64.3215
nHd.2.3.1.t17733-RA	357	182.95	9294	281.523
nHd.2.3.1.t22766-RA	255	90.8522	24.6222	1.50188
nHd.2.3.1.t20856-RA	300	129.93	9	0.383863
nHd.2.3.1.t01833-RA	1608	1430.34	271	1.04996
nHd.2.3.1.t14924-RA	795	617.378	7	0.0628331
nHd.2.3.1.t15089-RA	1185	1007.34	2512	13.8193
nHd.2.3.1.t15146-RA	2817	2639.34	384.461	0.807235
nHd.2.3.1.t06352-RA	792	614.378	114	1.02828
nHd.2.3.1.t12315-RA	483	306.073	38571	698.359
nHd.2.3.1.t05006-RA	219	62.5075	14	1.24119
nHd.2.3.1.t02549-RA	1302	1124.34	1655	8.15725
nHd.2.3.1.t15137-RA	1899	1721.34	362	1.16543
nHd.2.3.1.t22613-RA	275	107.769	244	12.5469
nHd.2.3.1.t03662-RA	633	455.419	3210	39.0604
nHd.2.3.1.t20904-RA	247	84.2904	6	0.394471
nHd.2.3.1.t20545-RA	116	14.9724	87	32.201
nHd.2.3.1.t01725-RA	1449	1271.34	219	0.95461
nHd.2.3.1.t14496-RA	1191	1013.34	0	0
nHd.2.3.1.t00393-RA	2763	2585.34	1264.29	2.71001
nHd.2.3.1.t22303-RA	252	88.374	86.2782	5.41026
nHd.2.3.1.t01061-RA	222	64.7022	218753	18736
nHd.2.3.1.t15617-RA	735	557.39	2180	21.674
nHd.2.3.1.t00591-RA	1428	1250.34	9219	40.8601
nHd.2.3.1.t20146-RA	718	540.39	36	0.369179
nHd.2.3.1.t08978-RA	5553	5375.34	8116	8.36717
nHd.2.3.1.t15467-RA	618	440.437	843	10.6068
nHd.2.3.1.t04363-RA	1248	1070.34	4343	22.486
nHd.2.3.1.t11199-RA	711	533.39	19	0.197402
nHd.2.3.1.t00382-RA	2217	2039.34	1097	2.98099
nHd.2.3.1.t12979-RA	658	480.4	4476	51.6332
nHd.2.3.1.t02392-RA	1623	1445.34	637	2.44238
nHd.2.3.1.t07103-RA	1077	899.336	1215	7.4868
nHd.2.3.1.t11731-RA	1002	824.336	182.147	1.2245
nHd.2.3.1.t00600-RA	996	818.336	14	0.0948066
nHd.2.3.1.t04998-RA	900	722.352	3701	28.3931
nHd.2.3.1.t05495-RA	2235	2057.34	55.7259	0.150105
nHd.2.3.1.t12862-RA	921	743.352	223	1.66247
nHd.2.3.1.t01357-RA	2373	2195.34	12007	30.3093
nHd.2.3.1.t03089-RA	3282	3104.34	13183.7	23.5348
nHd.2.3.1.t15135-RA	282	113.867	0	0
